donor_id,donor_name,donor_age,donor_color,structure_id,structure_name,structure_abbreviation,structure_color,top_level_structure_id,top_level_structure_name,top_level_structure_abbreviation,top_level_structure_color
9479,"MMU39538","3 mo","999999",10035,"layer V of V1","V1-5","EC813B",3999,"brain","Br","E0E0E0"
11197,"MMU39766","3 mo","999999",10035,"layer V of V1","V1-5","EC813B",3999,"brain","Br","E0E0E0"
12185,"MMU40525","3 mo","999999",10035,"layer V of V1","V1-5","EC813B",3999,"brain","Br","E0E0E0"
9479,"MMU39538","3 mo","999999",10005,"layer VI of rostral cingulate cortex","rCG6","ED8F56",3999,"brain","Br","E0E0E0"
11197,"MMU39766","3 mo","999999",10005,"layer VI of rostral cingulate cortex","rCG6","ED8F56",3999,"brain","Br","E0E0E0"
12185,"MMU40525","3 mo","999999",10005,"layer VI of rostral cingulate cortex","rCG6","ED8F56",3999,"brain","Br","E0E0E0"
9479,"MMU39538","3 mo","999999",12990,"layer VI of dorsolateral prefrontal cortex","dlPF6","ED8F56",3999,"brain","Br","E0E0E0"
11197,"MMU39766","3 mo","999999",12990,"layer VI of dorsolateral prefrontal cortex","dlPF6","ED8F56",3999,"brain","Br","E0E0E0"
12185,"MMU40525","3 mo","999999",12990,"layer VI of dorsolateral prefrontal cortex","dlPF6","ED8F56",3999,"brain","Br","E0E0E0"
9479,"MMU39538","3 mo","999999",10014,"layer VI of medial orbitofrontal cortex","mOF6","ED8F56",3999,"brain","Br","E0E0E0"
11197,"MMU39766","3 mo","999999",10014,"layer VI of medial orbitofrontal cortex","mOF6","ED8F56",3999,"brain","Br","E0E0E0"
12185,"MMU40525","3 mo","999999",10014,"layer VI of medial orbitofrontal cortex","mOF6","ED8F56",3999,"brain","Br","E0E0E0"
9479,"MMU39538","3 mo","999999",10023,"layer VI of caudal orbitofrontal cortex","cOF6","ED8F56",3999,"brain","Br","E0E0E0"
11197,"MMU39766","3 mo","999999",10023,"layer VI of caudal orbitofrontal cortex","cOF6","ED8F56",3999,"brain","Br","E0E0E0"
12185,"MMU40525","3 mo","999999",10023,"layer VI of caudal orbitofrontal cortex","cOF6","ED8F56",3999,"brain","Br","E0E0E0"
9479,"MMU39538","3 mo","999999",10049,"layer VI of V2","V2-6","ED8F56",3999,"brain","Br","E0E0E0"
11197,"MMU39766","3 mo","999999",10049,"layer VI of V2","V2-6","ED8F56",3999,"brain","Br","E0E0E0"
12185,"MMU40525","3 mo","999999",10049,"layer VI of V2","V2-6","ED8F56",3999,"brain","Br","E0E0E0"
9479,"MMU39538","3 mo","999999",10036,"layer VI of V1","V1-6","ED8F56",3999,"brain","Br","E0E0E0"
11197,"MMU39766","3 mo","999999",10036,"layer VI of V1","V1-6","ED8F56",3999,"brain","Br","E0E0E0"
12185,"MMU40525","3 mo","999999",10036,"layer VI of V1","V1-6","ED8F56",3999,"brain","Br","E0E0E0"
9479,"MMU39538","3 mo","999999",10038,"white matter of V1","V1wm","E0E0DE",3999,"brain","Br","E0E0E0"
11197,"MMU39766","3 mo","999999",10038,"white matter of V1","V1wm","E0E0DE",3999,"brain","Br","E0E0E0"
12185,"MMU40525","3 mo","999999",10038,"white matter of V1","V1wm","E0E0DE",3999,"brain","Br","E0E0E0"
2554,"MMU39465","3 mo","999999",10077,"granular layer of dentate gyrus (cortex)","DGgr","543E74",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
11197,"MMU39766","3 mo","999999",10077,"granular layer of dentate gyrus (cortex)","DGgr","543E74",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
12185,"MMU40525","3 mo","999999",10077,"granular layer of dentate gyrus (cortex)","DGgr","543E74",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
2554,"MMU39465","3 mo","999999",10078,"subgranular zone of dentate gyrus (cortex)","DGsg","725398",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
11197,"MMU39766","3 mo","999999",10078,"subgranular zone of dentate gyrus (cortex)","DGsg","725398",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
12185,"MMU40525","3 mo","999999",10078,"subgranular zone of dentate gyrus (cortex)","DGsg","725398",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
2554,"MMU39465","3 mo","999999",10079,"polyform layer of dentate gyrus (cortex)","DGpf","AA9DC6",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
11197,"MMU39766","3 mo","999999",10079,"polyform layer of dentate gyrus (cortex)","DGpf","AA9DC6",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
12185,"MMU40525","3 mo","999999",10079,"polyform layer of dentate gyrus (cortex)","DGpf","AA9DC6",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
2554,"MMU39465","3 mo","999999",10061,"stratum radiatum of CA1","CA1ra","E6E6EC",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
11197,"MMU39766","3 mo","999999",10061,"stratum radiatum of CA1","CA1ra","E6E6EC",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
12185,"MMU40525","3 mo","999999",10061,"stratum radiatum of CA1","CA1ra","E6E6EC",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
2554,"MMU39465","3 mo","999999",10060,"stratum pyramidale of CA1","CA1py","694F8C",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
11197,"MMU39766","3 mo","999999",10060,"stratum pyramidale of CA1","CA1py","694F8C",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
12185,"MMU40525","3 mo","999999",10060,"stratum pyramidale of CA1","CA1py","694F8C",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
2554,"MMU39465","3 mo","999999",10059,"stratum oriens of CA1","CA1or","8A7AB1",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
11197,"MMU39766","3 mo","999999",10059,"stratum oriens of CA1","CA1or","8A7AB1",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
12185,"MMU40525","3 mo","999999",10059,"stratum oriens of CA1","CA1or","8A7AB1",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
2554,"MMU39465","3 mo","999999",10065,"stratum pyramidale of CA2","CA2py","5D457F",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
11197,"MMU39766","3 mo","999999",10065,"stratum pyramidale of CA2","CA2py","5D457F",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
12185,"MMU40525","3 mo","999999",10065,"stratum pyramidale of CA2","CA2py","5D457F",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
2554,"MMU39465","3 mo","999999",10070,"stratum pyramidale of CA3","CA3py","614884",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
11197,"MMU39766","3 mo","999999",10070,"stratum pyramidale of CA3","CA3py","614884",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
12185,"MMU40525","3 mo","999999",10070,"stratum pyramidale of CA3","CA3py","614884",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
2554,"MMU39465","3 mo","999999",10074,"CA4 region","CA4","AA9DC6",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
11197,"MMU39766","3 mo","999999",10074,"CA4 region","CA4","AA9DC6",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
12185,"MMU40525","3 mo","999999",10074,"CA4 region","CA4","AA9DC6",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
2554,"MMU39465","3 mo","999999",10054,"subiculum","S","9988BB",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
11197,"MMU39766","3 mo","999999",10054,"subiculum","S","9988BB",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
12185,"MMU40525","3 mo","999999",10054,"subiculum","S","9988BB",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
2554,"MMU39465","3 mo","999999",10103,"anterior amygdaloid area","AA","C0DD9D",4002,"amygdaloid complex","Amy","C9E2B1"
11197,"MMU39766","3 mo","999999",10103,"anterior amygdaloid area","AA","C0DD9D",4002,"amygdaloid complex","Amy","C9E2B1"
12185,"MMU40525","3 mo","999999",10103,"anterior amygdaloid area","AA","C0DD9D",4002,"amygdaloid complex","Amy","C9E2B1"
2554,"MMU39465","3 mo","999999",10121,"central amygdaloid nucleus","CE","AFD58A",4002,"amygdaloid complex","Amy","C9E2B1"
11197,"MMU39766","3 mo","999999",10121,"central amygdaloid nucleus","CE","AFD58A",4002,"amygdaloid complex","Amy","C9E2B1"
12185,"MMU40525","3 mo","999999",10121,"central amygdaloid nucleus","CE","AFD58A",4002,"amygdaloid complex","Amy","C9E2B1"
2554,"MMU39465","3 mo","999999",10134,"rostral periamygdaloid cortex (rPAC)","rPAC","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
11197,"MMU39766","3 mo","999999",10134,"rostral periamygdaloid cortex (rPAC)","rPAC","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
12185,"MMU40525","3 mo","999999",10134,"rostral periamygdaloid cortex (rPAC)","rPAC","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
2554,"MMU39465","3 mo","999999",10125,"medial nucleus","Me","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
11197,"MMU39766","3 mo","999999",10125,"medial nucleus","Me","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
12185,"MMU40525","3 mo","999999",10125,"medial nucleus","Me","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
11197,"MMU39766","3 mo","999999",10135,"amygdalohippocampal area","AHA","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
12185,"MMU40525","3 mo","999999",10135,"amygdalohippocampal area","AHA","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
2554,"MMU39465","3 mo","999999",10116,"lateral nucleus","L","A6D17A",4002,"amygdaloid complex","Amy","C9E2B1"
11197,"MMU39766","3 mo","999999",10116,"lateral nucleus","L","A6D17A",4002,"amygdaloid complex","Amy","C9E2B1"
12185,"MMU40525","3 mo","999999",10116,"lateral nucleus","L","A6D17A",4002,"amygdaloid complex","Amy","C9E2B1"
2554,"MMU39465","3 mo","999999",10106,"basal nucleus (basolateral nucleus)","B","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
11197,"MMU39766","3 mo","999999",10106,"basal nucleus (basolateral nucleus)","B","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
12185,"MMU40525","3 mo","999999",10106,"basal nucleus (basolateral nucleus)","B","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
2554,"MMU39465","3 mo","999999",10110,"accessory basal nucleus (basomedial nucleus)","AB","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
11197,"MMU39766","3 mo","999999",10110,"accessory basal nucleus (basomedial nucleus)","AB","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
12185,"MMU40525","3 mo","999999",10110,"accessory basal nucleus (basomedial nucleus)","AB","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
2554,"MMU39465","3 mo","999999",10128,"paralaminar nucleus","PL","92C851",4002,"amygdaloid complex","Amy","C9E2B1"
11197,"MMU39766","3 mo","999999",10128,"paralaminar nucleus","PL","92C851",4002,"amygdaloid complex","Amy","C9E2B1"
12185,"MMU40525","3 mo","999999",10128,"paralaminar nucleus","PL","92C851",4002,"amygdaloid complex","Amy","C9E2B1"
2554,"MMU39465","3 mo","999999",10140,"amygdalopiriform transition area","APir","74A046",4002,"amygdaloid complex","Amy","C9E2B1"
11197,"MMU39766","3 mo","999999",10140,"amygdalopiriform transition area","APir","74A046",4002,"amygdaloid complex","Amy","C9E2B1"
12185,"MMU40525","3 mo","999999",10140,"amygdalopiriform transition area","APir","74A046",4002,"amygdaloid complex","Amy","C9E2B1"
2554,"MMU39465","3 mo","999999",10082,"caudate nucleus","Ca","99A677",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
11197,"MMU39766","3 mo","999999",10082,"caudate nucleus","Ca","99A677",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
12185,"MMU40525","3 mo","999999",10082,"caudate nucleus","Ca","99A677",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
2554,"MMU39465","3 mo","999999",10086,"putamen","Pu","A8B485",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
11197,"MMU39766","3 mo","999999",10086,"putamen","Pu","A8B485",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
12185,"MMU40525","3 mo","999999",10086,"putamen","Pu","A8B485",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
2554,"MMU39465","3 mo","999999",10092,"nucleus accumbens","NAC","91A06E",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
11197,"MMU39766","3 mo","999999",10092,"nucleus accumbens","NAC","91A06E",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
12185,"MMU40525","3 mo","999999",10092,"nucleus accumbens","NAC","91A06E",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
2554,"MMU39465","3 mo","999999",10095,"islands of Calleja","IsCj","858536",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
11197,"MMU39766","3 mo","999999",10095,"islands of Calleja","IsCj","858536",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
12185,"MMU40525","3 mo","999999",10095,"islands of Calleja","IsCj","858536",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
2554,"MMU39465","3 mo","999999",10096,"olfactory tubercle","Tu","9988BB",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
11197,"MMU39766","3 mo","999999",10096,"olfactory tubercle","Tu","9988BB",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
12185,"MMU40525","3 mo","999999",10096,"olfactory tubercle","Tu","9988BB",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
2554,"MMU39465","3 mo","999999",10099,"external segment of globus pallidus","GPe","D7E0BF",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
11197,"MMU39766","3 mo","999999",10099,"external segment of globus pallidus","GPe","D7E0BF",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
12185,"MMU40525","3 mo","999999",10099,"external segment of globus pallidus","GPe","D7E0BF",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
2554,"MMU39465","3 mo","999999",10098,"internal segment of globus pallidus","GPi","D0D9B2",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
11197,"MMU39766","3 mo","999999",10098,"internal segment of globus pallidus","GPi","D0D9B2",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
12185,"MMU40525","3 mo","999999",10098,"internal segment of globus pallidus","GPi","D0D9B2",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
2554,"MMU39465","3 mo","999999",10102,"internal capsule","ic","F2F1F0",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
11197,"MMU39766","3 mo","999999",10102,"internal capsule","ic","F2F1F0",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
12185,"MMU40525","3 mo","999999",10102,"internal capsule","ic","F2F1F0",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
9877,"MMU39420","12 mo","666666",10027,"layer I of V1","V1-1","F2E5BB",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10027,"layer I of V1","V1-1","F2E5BB",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10027,"layer I of V1","V1-1","F2E5BB",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10001,"layer II of rostral cingulate cortex","rCG2","C2A335",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10001,"layer II of rostral cingulate cortex","rCG2","C2A335",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10001,"layer II of rostral cingulate cortex","rCG2","C2A335",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",12986,"layer II of dorsolateral prefrontal cortex","dlPF2","C2A335",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",12986,"layer II of dorsolateral prefrontal cortex","dlPF2","C2A335",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",12986,"layer II of dorsolateral prefrontal cortex","dlPF2","C2A335",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10010,"layer II of medial orbitofrontal cortex","mOF2","C2A335",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10010,"layer II of medial orbitofrontal cortex","mOF2","C2A335",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10010,"layer II of medial orbitofrontal cortex","mOF2","C2A335",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10019,"layer II of caudal orbitofrontal cortex","cOF2","C2A335",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10019,"layer II of caudal orbitofrontal cortex","cOF2","C2A335",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10041,"layer II of V2","V2-2","C2A335",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10041,"layer II of V2","V2-2","C2A335",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10041,"layer II of V2","V2-2","C2A335",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10028,"layer II of V1","V1-2","C2A335",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10028,"layer II of V1","V1-2","C2A335",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10028,"layer II of V1","V1-2","C2A335",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10002,"layer III of rostral cingulate cortex","rCG3","B8A26D",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10002,"layer III of rostral cingulate cortex","rCG3","B8A26D",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10002,"layer III of rostral cingulate cortex","rCG3","B8A26D",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",12987,"layer III of dorsolateral prefrontal cortex","dlPF3","B8A26D",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",12987,"layer III of dorsolateral prefrontal cortex","dlPF3","B8A26D",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",12987,"layer III of dorsolateral prefrontal cortex","dlPF3","B8A26D",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10011,"layer III of medial orbitofrontal cortex","mOF3","B8A26D",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10011,"layer III of medial orbitofrontal cortex","mOF3","B8A26D",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10011,"layer III of medial orbitofrontal cortex","mOF3","B8A26D",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10020,"layer III of caudal orbitofrontal cortex","cOF3","B8A26D",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10020,"layer III of caudal orbitofrontal cortex","cOF3","B8A26D",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10020,"layer III of caudal orbitofrontal cortex","cOF3","B8A26D",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10042,"layer III of V2","V2-3","B8A26D",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10042,"layer III of V2","V2-3","B8A26D",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10042,"layer III of V2","V2-3","B8A26D",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10029,"layer III of V1","V1-3","B8A26D",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10029,"layer III of V1","V1-3","B8A26D",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10029,"layer III of V1","V1-3","B8A26D",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",12988,"granular layer IV of dorsolateral prefrontal cortex","dlPF4","FFE168",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",12988,"granular layer IV of dorsolateral prefrontal cortex","dlPF4","FFE168",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",12988,"granular layer IV of dorsolateral prefrontal cortex","dlPF4","FFE168",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10012,"granular layer IV of medial orbitofrontal cortex","mOF4","FFE168",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10012,"granular layer IV of medial orbitofrontal cortex","mOF4","FFE168",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10012,"granular layer IV of medial orbitofrontal cortex","mOF4","FFE168",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10043,"granular layer IV of V2","V2-4","FFE168",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10043,"granular layer IV of V2","V2-4","FFE168",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10043,"granular layer IV of V2","V2-4","FFE168",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10031,"layer IVA of V1","V1-4A","FFE168",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10031,"layer IVA of V1","V1-4A","FFE168",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10031,"layer IVA of V1","V1-4A","FFE168",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10032,"layer IVB of V1","V1-4B","FFE168",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10032,"layer IVB of V1","V1-4B","FFE168",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10032,"layer IVB of V1","V1-4B","FFE168",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10033,"layer IVCa of V1","V14Ca","FFE168",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10033,"layer IVCa of V1","V14Ca","FFE168",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10033,"layer IVCa of V1","V14Ca","FFE168",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10034,"layer IVCb of V1","V14Cb","FFE168",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10034,"layer IVCb of V1","V14Cb","FFE168",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10034,"layer IVCb of V1","V14Cb","FFE168",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10004,"layer V of rostral cingulate cortex","rCG5","EC813B",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10004,"layer V of rostral cingulate cortex","rCG5","EC813B",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10004,"layer V of rostral cingulate cortex","rCG5","EC813B",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",12989,"layer V of dorsolateral prefrontal cortex","dlPF5","EC813B",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",12989,"layer V of dorsolateral prefrontal cortex","dlPF5","EC813B",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",12989,"layer V of dorsolateral prefrontal cortex","dlPF5","EC813B",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10013,"layer V of medial orbitofrontal cortex","mOF5","EC813B",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10013,"layer V of medial orbitofrontal cortex","mOF5","EC813B",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10013,"layer V of medial orbitofrontal cortex","mOF5","EC813B",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10022,"layer V of caudal orbitofrontal cortex","cOF5","EC813B",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10022,"layer V of caudal orbitofrontal cortex","cOF5","EC813B",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10022,"layer V of caudal orbitofrontal cortex","cOF5","EC813B",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10048,"layer V of V2","V2_L5","EC813B",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10048,"layer V of V2","V2_L5","EC813B",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10048,"layer V of V2","V2_L5","EC813B",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10035,"layer V of V1","V1-5","EC813B",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10035,"layer V of V1","V1-5","EC813B",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10035,"layer V of V1","V1-5","EC813B",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10005,"layer VI of rostral cingulate cortex","rCG6","ED8F56",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10005,"layer VI of rostral cingulate cortex","rCG6","ED8F56",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10005,"layer VI of rostral cingulate cortex","rCG6","ED8F56",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",12990,"layer VI of dorsolateral prefrontal cortex","dlPF6","ED8F56",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",12990,"layer VI of dorsolateral prefrontal cortex","dlPF6","ED8F56",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",12990,"layer VI of dorsolateral prefrontal cortex","dlPF6","ED8F56",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10014,"layer VI of medial orbitofrontal cortex","mOF6","ED8F56",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10014,"layer VI of medial orbitofrontal cortex","mOF6","ED8F56",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10014,"layer VI of medial orbitofrontal cortex","mOF6","ED8F56",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10023,"layer VI of caudal orbitofrontal cortex","cOF6","ED8F56",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10023,"layer VI of caudal orbitofrontal cortex","cOF6","ED8F56",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10023,"layer VI of caudal orbitofrontal cortex","cOF6","ED8F56",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10049,"layer VI of V2","V2-6","ED8F56",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10049,"layer VI of V2","V2-6","ED8F56",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10049,"layer VI of V2","V2-6","ED8F56",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10036,"layer VI of V1","V1-6","ED8F56",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10036,"layer VI of V1","V1-6","ED8F56",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10036,"layer VI of V1","V1-6","ED8F56",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10038,"white matter of V1","V1wm","E0E0DE",3999,"brain","Br","E0E0E0"
12085,"MMU39620","12 mo","666666",10038,"white matter of V1","V1wm","E0E0DE",3999,"brain","Br","E0E0E0"
12100,"MMU39645","12 mo","666666",10038,"white matter of V1","V1wm","E0E0DE",3999,"brain","Br","E0E0E0"
9877,"MMU39420","12 mo","666666",10077,"granular layer of dentate gyrus (cortex)","DGgr","543E74",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
